Province/State,Country,Date,N,varN,C,varC,R,varR,D,varD,M,varM 
,Spain,2020-03-02,637.3458698869391,330.16999141697875-1204.944501927884,30.36369535991375,15.00490143641573-58.74362696196099,10.641226291724708,6.064545527035875-18.47055328307356,26.676590973590073,8.756891707007398-77.69986879496015,0.016696156348533945,0.005033049669368788-0.055942556147529174
,Spain,2020-03-03,781.2402129363765,408.11814915558364-1464.6546691768808,37.218916274012265,18.562813084972625-71.38963908603749,13.938424167884227,7.996587953693219-24.033520984422243,33.95850137489674,11.28567864212252-97.69640583799239,0.017841406442066186,0.005459708777760706-0.058888635641783565
,Spain,2020-03-04,957.6184208033096,504.46769705788256-1780.3313157215744,45.62167621190545,22.9641400246341-86.7573209578187,18.25726111714498,10.544139605917094-31.271939630218874,43.22814602282469,14.54471937166302-122.83910639981436,0.019065277693624212,0.005922571553286147-0.06198997440787717
,Spain,2020-03-05,1173.8119867807388,623.5621659330152-2164.029889245798,55.9212424132812,28.40875137089502-105.43213753653416,23.914291291897488,13.903288628064447-40.690416539971594,55.02810860986793,18.744893149452164-154.45231038820216,0.020373187155367272,0.006424721163583366-0.06525478735402089
,Spain,2020-03-06,1438.806254480623,770.7700721209815-2630.4002037417936,68.54566695870416,35.143857840722085-128.1253644217627,31.324151903449795,18.33259229607758-52.9455324641101,70.0490761366658,24.15797545052647-194.20114722011937,0.021770931149279107,0.006969506871995799-0.0686917336040516
,Spain,2020-03-07,1763.6130731678,952.7266470382314-3197.243591999043,84.01953730749149,43.47521600101306-155.70106324905365,41.0299531392412,24.172977952618968-68.89160980738363,89.17026289988843,31.134222823086137-244.1792171639281,0.023264713651471886,0.007560568113455837-0.07230994327864027
,Spain,2020-03-08,2161.727209475011,1177.6324982539168-3886.1891541738196,102.98571549909445,53.78097993803974-189.2088127340349,53.743083524872766,31.873983621921916-89.64026308635937,113.51086662199604,40.12503545767001-307.01882439806593,0.02486117734435355,0.00820186109255357-0.07611904666291866
,Spain,2020-03-09,2649.685233382929,1455.6225696799993-4723.514294992712,126.23195696643145,66.52882378128498-229.92341004692062,70.39534746130913,42.02835773185069-116.63788098209317,144.49556666663494,51.71216354718326-386.02955762454195,0.026567437737286773,0.008897688269177882-0.0801292061634731
,Spain,2020-03-10,3247.7497256483175,1799.2218856309773-5741.1399440900295,154.7234962371296,82.2971042362626-279.3930071592152,92.2072549479823,55.417680521657914-151.7664379579965,183.93789497320827,66.64534671144007-485.3725010135996,0.028391120848936673,0.009652731175575205-0.08435115155614774
,Spain,2020-03-11,3980.7466669468654,2223.908396162868-6977.8370687668175,189.6429250318709,101.80101149267102-339.4974451228685,120.77746632691851,73.07251761338364-197.47465731685105,234.14635447676432,85.89082105903579-610.2792251576883,0.03034040506263913,0.010472087108548328-0.08879621915074104
,Spain,2020-03-12,4879.089941162126,2748.8079473909966-8480.688483178694,232.43897666002522,125.92487697146873-412.5189037608536,158.19994362607105,96.35173399323864-256.9486592733201,298.05948798745317,110.69383104349845-767.3270507909655,0.032424067917139116,0.011361310368179509-0.09347639565623359
,Spain,2020-03-13,5980.034219315318,3397.552170253068-10306.858711709843,284.88617867506275,155.76207622195022-501.22740329478904,207.21738770613862,127.04707007316509-334.33397314057225,379.4177897472097,142.659188437837-964.7850173452233,0.034651538788328856,0.012326458878186055-0.0984043677291552
,Spain,2020-03-14,7329.206317196879,4199.337140486736-12525.734959678352,349.15775424926915,192.66429541376195-608.9841863733427,271.42219459317744,167.52102355941494-435.02436145269814,482.9824997653831,183.8550868002004-1213.0486734807387,0.03703295866515943,0.013374147233570135-0.10359357843849505
,Spain,2020-03-15,8982.475694642511,5190.229277765254-15221.514252305467,427.9146535128114,238.30233266894857-739.8665813959592,355.51963802294995,220.88864027225833-566.0375411391261,614.8140512214236,236.94688173284368-1525.186423269343,0.03957924854002058,0.01451160749258585-0.1090582921960711
,Spain,2020-03-16,11008.237361180172,6414.775432300308-18496.325656158133,524.414191711797,294.7410952678037-898.8186064606949,465.67253014458186,291.25718952808063-736.5039102310872,782.6264101787216,305.36948148188515-1917.6259396355574,0.042302188340046655,0.015746759380348065-0.1148136700970965
,Spain,2020-03-17,13490.195347412944,7927.986804921077-22473.99224987112,642.6424738763003,364.53204675170696-1091.832318999209,609.9525568657862,384.04214251358485-958.3022081350557,996.2379522185477,393.5494828997868-2411.016379398091,0.04521450884569723,0.017088292024119-0.12087585811068911
,Spain,2020-03-18,16530.75234422954,9797.781651176238-27304.555072537634,787.4756065646582,450.8270719119931-1326.165742980063,798.9312559642449,506.38372325426235-1246.886181820691,1268.1451114741055,507.191393578746-3031.3111492088033,0.048329999707674,0.018545759925733887-0.1272620911766288
,Spain,2020-03-19,20255.131279486217,12107.990043603706-33169.70031540211,964.8756429341455,557.5185811400198-1610.60409472994,1046.4537603794938,667.696004783011-1622.3594785203327,1614.2521269839388,653.6464060642961-3811.127201579428,0.05166363752178247,0.020129696633797177-0.13399081702890706
,Spain,2020-03-20,24816.37751962458,14962.045714037014-40289.25081171356,1182.128276642192,689.4116863628138-1955.771941246641,1370.6516861443906,880.3906588762788-2110.8730069518106,2054.7991912865255,842.3874956969319-4791.450794322443,0.05523173900221702,0.021851750557255762-0.1410818445081639
,Spain,2020-03-21,30401.415803201173,18487.51551320496-48928.90209122582,1448.1304774360276,852.4354629362168-2374.5047918372597,1795.2688344848118,1160.8307955828143-2746.4410101723247,2615.54266519441,1085.6214336558105-6023.776930555827,0.05905214566670858,0.023724848626656195-0.14855652227637844
,Spain,2020-03-22,37238.3632231382,22841.646497087862-59409.399655409456,1773.7375074985202,1053.9016711960032-2882.289329112083,2351.395897023764,1530.5878384079087-3573.3004723505887,3329.2553654527137,1399.0770667934012-7572.791016305153,0.06314444818462685,0.025763395140932767-0.15643795524136833
,Spain,2020-03-23,45605.327116372086,28218.143961176505-72117.3641040703,2172.179995344854,1302.8208375850747-3497.7818447297645,3079.739630762373,2018.0973573345734-4648.974988783732,4237.633000783701,1803.0204566324471-9519.727430743036,0.06753026072817625,0.02798351523805447-0.16475126766593692
,Spain,2020-03-24,55840.941969745814,34855.430229540645-87517.96876968363,2659.562836818144,1610.287249807886-4243.414176815036,4033.5899433328664,2660.8398842738466-6048.251022555366,5393.71552713048,2323.561875582898-11966.571573933705,0.07223355840806256,0.03040335512443435-0.17352392389721122
,Spain,2020-03-25,68356.9180171508,43046.672077941585-106169.65233257221,3255.4584145751246,1989.9461176146633-5146.095130346195,5282.697426050409,3508.212091705908-7868.334163923215,6864.960589448096,2994.3380895027594-15041.310426704964,0.07728109428112274,0.033043454646687294-0.18278611990438134
,Spain,2020-03-26,83652.87907719526,53151.9012536372-128740.99451979782,3983.60662051242,2458.5577293345173-6238.012392642548,6918.337082205904,4625.305026064724-10235.528665689015,8737.14156805342,3858.676885994116-18904.482516139105,0.08270291660639235,0.035927212177574434-0.19257126131473226
,Spain,2020-03-27,102333.74758694408,65612.5822492669-156029.7795610954,4872.732882289099,3036.6746154052385-7557.534480996665,9059.914914057008,6097.8727330683905-13313.878582010311,11119.286462296426,4972.380763071257-23757.331912997026,0.08853301210687693,0.03908146733412959-0.20291654627202346
,Spain,2020-03-28,125129.87467786986,80968.995366031-188984.09657948866,5957.492022927727,3749.448057335784-9150.203118008669,11863.57681200382,8038.860736978839-17316.326826362787,14149.927421755896,6407.304685625729-29851.932321774755,0.09481010703914643,0.04253723399205504-0.213863673966585
